"Actual by Accommodation by Type by Variable (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Total","","","","","","Hotels","","","","","","Motels","","","","","","Backpackers","","","","","","Holiday parks","","","","","","Total excluding holiday parks","","","","",""
" ","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)"
"2003M11",2935,3710310,2476688,40.0,1.8,123677,563,834330,905587,67.6,1.8,27811,1639,743340,859598,59.6,1.7,24778,329,551430,333620,53.8,1.9,18381,404,1581210,377882,11.5,1.7,52707,2531,2129100,2098806,61.2,1.8,70970
"2003M12",2957,3876550,3085276,42.1,1.9,125050,566,863412,849915,56.6,1.8,27852,1647,773574,967238,56.6,1.8,24954,338,583947,373491,57.1,1.9,18837,406,1655617,894632,22.6,2.1,53407,2551,2220933,2190645,56.7,1.8,71643
"2004M01",2945,3914215,4098508,50.4,2.2,126265,560,864249,932762,61.0,1.8,27879,1641,774411,1191247,66.3,1.9,24981,341,595324,417195,62.1,2.0,19204,403,1680231,1557304,33.6,3.0,54201,2542,2233984,2541204,63.1,1.9,72064
"2004M02",2947,3638543,3108697,48.9,1.8,125467,555,808984,956561,71.6,1.7,27896,1645,726740,1055378,71.7,1.8,25060,346,566776,409856,63.6,1.9,19544,401,1536043,686902,20.6,1.9,52967,2546,2102500,2421795,69.5,1.8,72500
"2004M03",2951,3902063,3002042,45.3,1.8,125873,553,867566,967066,69.4,1.8,27986,1649,779929,1054455,68.7,1.8,25159,348,612281,404210,58.7,1.9,19751,401,1642287,576311,16.5,1.8,52977,2550,2259776,2425731,66.2,1.8,72896
"2004M04",2949,3775080,2657045,39.5,1.8,125836,551,842010,823577,58.5,1.8,28067,1650,755520,962703,60.3,1.7,25184,350,596220,356004,54.0,1.9,19874,398,1581330,514761,14.0,2.0,52711,2551,2193750,2142284,57.9,1.8,73125
"2004M05",2928,3784418,1791577,30.1,1.8,122078,554,869488,661346,49.9,1.8,28048,1642,778379,635300,45.0,1.7,25109,345,619628,260032,38.3,2.0,19988,387,1516923,234898,7.7,1.9,48933,2541,2267495,1556679,45.0,1.8,73145
"2004M06",2903,3636930,1693013,29.0,1.9,121231,552,841440,606561,46.5,1.8,28048,1630,752160,633330,45.0,1.8,25072,339,594360,244450,37.3,2.0,19812,382,1448970,208672,7.2,1.9,48299,2521,2187960,1484341,43.5,1.8,72932
"2004M07",2889,3754565,2091169,32.5,1.9,121115,547,864528,747636,53.1,2.0,27888,1623,775403,823201,51.0,1.8,25013,335,617520,277502,40.5,2.0,19920,384,1497114,242830,7.8,1.8,48294,2505,2257451,1848339,48.9,1.9,72821
"2004M08",2917,3777257,1914040,30.8,1.9,121847,556,876618,720955,52.3,1.9,28278,1637,784176,716938,46.9,1.9,25296,345,633888,258406,36.6,2.1,20448,379,1482575,217740,7.1,1.9,47825,2538,2294682,1696300,46.1,1.9,74022
"2004M09",2956,3781650,2164638,32.9,1.9,126055,556,850140,758630,54.9,1.9,28338,1652,763290,824991,52.7,1.8,25443,358,621060,268466,38.3,2.0,20702,390,1547160,312551,8.9,1.8,51572,2566,2234490,1852087,49.6,1.9,74483
"2004M10",3015,3969488,2286267,34.2,1.8,128048,558,879222,824762,58.8,1.8,28362,1672,797878,825948,52.8,1.8,25738,383,663338,286980,38.8,1.9,21398,402,1629050,348576,10.0,1.8,52550,2613,2340438,1937691,51.1,1.8,75498
"2004M11",3059,3875970,2612613,41.0,1.7,129199,562,854580,914908,68.1,1.7,28486,1692,781980,905757,61.1,1.7,26066,398,661140,361522,49.2,1.8,22038,407,1578270,430426,13.0,1.7,52609,2652,2297700,2182186,60.3,1.7,76590
"2004M12",3083,4054676,3126482,40.8,1.9,130796,564,886941,849811,55.8,1.7,28611,1702,804233,981882,55.8,1.8,25943,403,688572,402339,50.9,1.8,22212,414,1674930,892450,21.6,2.2,54030,2669,2379746,2234032,54.4,1.8,76766
"2005M01",3081,4061837,4280001,50.9,2.1,131027,575,903836,973649,59.6,1.8,29156,1687,789539,1236026,67.2,1.8,25469,405,697376,481429,61.0,1.9,22496,414,1671086,1588896,34.3,2.9,53906,2667,2390751,2691104,62.5,1.8,77121
"2005M02",3096,3674664,3150628,49.7,1.8,131238,577,819224,991494,73.9,1.7,29258,1700,717276,1063546,73.4,1.8,25617,407,636132,437933,61.3,1.8,22719,412,1502032,657655,20.4,1.9,53644,2684,2172632,2492973,70.0,1.7,77594
"2005M03",3108,4077988,3333049,46.4,1.8,131548,580,917290,1021222,66.7,1.8,29590,1702,799800,1140427,69.4,1.8,25800,413,712008,457879,56.8,1.8,22968,413,1648890,713520,19.5,1.9,53190,2695,2429098,2619528,64.7,1.8,78358
"2005M04",3100,3935850,2610879,38.1,1.8,131195,576,890280,840258,57.4,1.7,29676,1707,778650,930084,58.6,1.8,25955,413,688530,367719,47.0,1.9,22951,404,1578390,472818,13.3,1.8,52613,2696,2357460,2138061,54.7,1.8,78582
"2005M05",3081,3966977,1791539,29.0,1.8,127967,576,940199,668439,47.2,1.8,30329,1705,801350,627333,43.4,1.8,25850,404,702026,272138,35.3,1.9,22646,396,1523402,223629,7.3,1.8,49142,2685,2443575,1567910,42.5,1.8,78825
"2005M06",3058,3826860,1810133,29.6,1.9,127562,576,915000,654113,46.5,1.9,30500,1686,771270,662157,45.4,1.8,25709,402,678450,272165,36.6,1.9,22615,394,1462140,221698,7.3,1.9,48738,2664,2364720,1588435,43.3,1.8,78824
"2005M07",3052,3956809,2146289,31.6,1.9,127639,578,946926,777377,50.1,2.0,30546,1691,801009,822862,49.6,1.9,25839,398,721463,298236,36.5,2.0,23273,385,1487411,247814,7.8,1.9,47981,2667,2469398,1898475,46.0,1.9,79658
"2005M08",3059,3955910,1920391,29.7,1.9,127610,578,946926,716900,48.4,1.9,30546,1693,804543,718285,46.0,1.9,25953,406,727756,264853,33.3,2.1,23476,382,1476685,220353,7.0,1.9,47635,2677,2479225,1700037,43.2,1.9,79975
"2005M09",3104,3872430,2108206,32.1,1.9,129081,581,917970,751190,52.2,1.9,30599,1711,783510,793823,50.1,1.9,26117,419,717090,262317,33.1,2.0,23903,393,1453860,300876,9.2,1.8,48462,2711,2418570,1807330,45.9,1.9,80619
"2005M10",3147,4150466,2333921,33.3,1.8,133886,585,954645,805830,53.9,1.7,30795,1717,815641,857533,52.8,1.8,26311,439,752401,294978,35.0,1.9,24271,406,1627779,375579,10.6,1.8,52509,2741,2522687,1958342,47.9,1.8,81377
"2005M11",3168,4038120,2579173,39.1,1.7,134604,593,929010,940685,64.1,1.7,30967,1724,789750,866710,57.9,1.7,26325,440,731220,364674,44.6,1.9,24374,411,1588140,407104,12.6,1.7,52938,2757,2449980,2172069,56.3,1.8,81666
"2005M12",3194,4209645,3023292,38.8,1.9,135795,589,956815,830192,51.5,1.7,30865,1738,821748,936644,52.4,1.8,26508,447,754323,417303,49.7,1.9,24333,420,1676759,839152,19.9,2.2,54089,2774,2532886,2184140,51.3,1.8,81706
"2006M01",3195,4220092,4200158,48.8,2.1,136132,589,956877,944277,55.4,1.8,30867,1741,831513,1242380,64.6,1.9,26823,443,747813,486916,57.4,1.8,24123,422,1683889,1526584,33.3,3.0,54319,2773,2536203,2673574,59.0,1.8,81813
"2006M02",3199,3818556,3225892,48.7,1.8,136377,590,866628,1010973,71.2,1.7,30951,1739,741524,1076260,71.3,1.8,26483,447,686868,461937,59.1,1.8,24531,423,1523536,676721,20.2,1.9,54412,2776,2295020,2549170,67.6,1.8,81965
"2006M03",3198,4217147,3109626,44.1,1.8,136037,587,959605,993700,64.8,1.7,30955,1743,822988,1086406,67.0,1.8,26548,447,765762,468010,54.9,1.9,24702,421,1668792,561510,16.0,1.7,53832,2777,2548355,2548116,62.5,1.8,82205
"2006M04",3189,4075410,2710206,37.7,1.8,135847,586,932040,834475,53.5,1.7,31068,1740,796320,962256,56.8,1.8,26544,442,736920,386409,47.8,1.9,24564,421,1610130,527066,14.5,1.9,53671,2768,2465280,2183140,52.9,1.8,82176
"2006M05",3157,4057621,1820042,29.2,1.8,130891,586,959605,669285,47.1,1.8,30955,1731,821531,639322,43.4,1.8,26501,434,753982,277427,33.5,2.1,24322,406,1522503,234007,7.9,1.8,49113,2751,2535118,1586035,41.9,1.8,81778
"2006M06",3124,3871140,1687038,27.6,1.9,129038,582,912720,605237,44.5,1.8,30424,1723,792750,640932,42.7,1.8,26425,418,719010,252258,32.0,2.0,23967,401,1446660,188612,6.6,1.9,48222,2723,2424480,1498426,40.2,1.9,80816
"2006M07",3105,3984058,2059914,30.7,1.9,128518,579,944229,728982,47.8,2.0,30459,1720,820353,801692,47.6,1.9,26463,409,738017,289332,35.9,2.0,23807,397,1481459,239907,7.8,1.9,47789,2708,2502599,1820007,44.2,1.9,80729
"2006M08",3123,3992893,1981418,30.7,2.0,128803,580,944074,734676,50.1,1.9,30454,1735,827266,746423,46.6,2.0,26686,412,739877,278151,34.5,2.1,23867,396,1481676,222168,7.5,1.9,47796,2727,2511217,1759250,44.4,2.0,81007
"2006M09",3157,3898560,2173608,32.9,1.9,129952,580,927000,769166,52.3,1.9,30900,1753,806160,818443,50.3,1.8,26872,423,723240,279354,34.9,2.0,24108,401,1442160,306644,9.7,1.8,48072,2756,2456400,1866964,46.5,1.9,81880
"2006M10",3200,4169717,2442298,34.8,1.8,134507,582,969060,855509,55.5,1.8,31260,1767,841092,879823,52.7,1.8,27132,440,764739,320459,37.5,1.9,24669,411,1594826,386508,11.4,1.7,51446,2789,2574891,2055790,49.3,1.8,83061
"2006M11",3209,4036590,2696769,41.0,1.8,134553,583,940500,981174,65.7,1.7,31350,1770,815550,908716,58.8,1.8,27185,443,739020,391183,47.6,1.9,24634,413,1541520,415696,13.3,1.7,51384,2796,2495070,2281074,58.1,1.8,83169
"2006M12",3233,4204778,3161143,40.4,1.9,135638,584,972098,889938,52.8,1.8,31358,1780,846486,979476,53.3,1.8,27306,448,763282,428927,49.7,1.8,24622,421,1622912,862802,21.8,2.2,52352,2812,2581866,2298342,52.0,1.8,83286
"2007M01",3232,4210513,4299046,51.1,2.1,135823,583,976686,1006895,58.8,1.9,31506,1782,847168,1250076,64.9,1.9,27328,447,763158,507193,58.9,1.8,24618,420,1623501,1534882,35.7,2.9,52371,2812,2587012,2764164,60.8,1.9,83452
"2007M02",3239,3806152,3421441,51.6,1.8,135934,580,879228,1045481,72.2,1.8,31401,1791,772156,1134309,72.1,1.8,27577,448,697984,486009,60.9,1.9,24928,420,1456784,755642,23.8,1.9,52028,2819,2349368,2665799,68.8,1.8,83906
"2007M03",3241,4226261,3341487,46.9,1.8,136331,582,984312,1066374,67.3,1.8,31752,1791,857398,1150270,67.9,1.8,27658,450,777573,498409,57.2,1.9,25083,418,1606978,626434,18.2,1.8,51838,2823,2619283,2715053,64.5,1.8,84493
"2007M04",3235,4086030,2779018,38.5,1.8,136201,583,954600,855392,53.0,1.8,31820,1793,833550,959473,55.1,1.8,27785,445,752250,412265,49.1,1.9,25075,414,1545630,551888,15.6,1.9,51521,2821,2540400,2227130,52.5,1.8,84680
"2007M05",3207,4057745,1924430,30.8,1.8,130895,586,973276,683827,47.4,1.8,31396,1789,863009,684447,44.2,1.8,27839,434,763127,295061,35.5,2.0,24617,398,1458333,261096,9.3,1.8,47043,2809,2599412,1663335,42.8,1.8,83852
"2007M06",3168,3904410,1793885,28.8,1.9,130147,581,941640,631254,44.0,1.8,31388,1776,831810,672949,42.2,1.8,27727,416,724380,280090,35.2,2.0,24146,395,1406580,209592,7.4,1.9,46886,2773,2497830,1584293,40.9,1.9,83261
"2007M07",3162,4041408,2187006,31.7,2.0,130368,584,983041,782591,48.2,2.0,31711,1775,865582,825768,46.4,2.0,27922,414,749642,324452,38.6,2.2,24182,389,1443143,254195,8.1,2.0,46553,2773,2598265,1932811,44.9,2.0,83815
"2007M08",3185,4070920,2111197,31.4,2.0,131320,586,989489,771476,49.2,1.9,31919,1796,868496,795541,46.9,2.0,28016,415,759903,302532,35.5,2.1,24513,388,1453032,241647,8.0,1.9,46872,2797,2617888,1869549,44.5,2.0,84448
"2007M09",3214,3970650,2265177,33.4,1.9,132355,588,950520,787547,50.3,1.9,31684,1800,841620,839498,49.5,1.9,28054,431,746850,308916,37.3,2.1,24895,395,1431660,329216,10.6,1.8,47722,2819,2538990,1935962,46.2,1.9,84633
"2007M10",3259,4242691,2410869,33.7,1.8,136861,586,989458,848464,53.3,1.8,31918,1814,873332,867022,51.1,1.8,28172,450,784951,316483,35.7,2.0,25321,409,1594950,378899,11.0,1.8,51450,2850,2647741,2031969,47.4,1.9,85411
"2007M11",3286,4133250,2751525,40.5,1.8,137775,593,965250,1001551,65.1,1.8,32175,1824,847620,927606,57.6,1.8,28254,451,751200,392794,47.0,2.0,25040,418,1569180,429574,13.1,1.7,52306,2868,2564070,2321951,57.3,1.8,85469
"2007M12",3302,4299886,3187449,40.1,1.9,138706,593,996929,878364,50.7,1.8,32159,1833,877734,976087,51.6,1.8,28314,455,794933,438119,48.4,1.9,25643,421,1630290,894879,23.5,2.1,52590,2881,2669596,2292570,50.3,1.8,86116
"2008M01",3294,4309465,4398880,50.8,2.1,139015,589,999471,1047185,59.2,1.8,32241,1833,879222,1250175,62.6,1.9,28362,453,792236,493110,56.4,1.9,25556,419,1638536,1608410,36.7,2.6,52856,2875,2670929,2790470,59.5,1.9,86159
"2008M02",3303,4025809,3539384,50.8,1.8,138821,592,939194,1130794,72.0,1.8,32386,1840,822672,1147946,69.8,1.8,28368,456,751361,491042,58.1,1.9,25909,415,1512582,769601,23.6,1.9,52158,2888,2513227,2769782,67.1,1.8,86663
"2008M03",3309,4311232,3572365,47.6,1.8,139072,595,1011623,1113714,66.1,1.8,32633,1845,879780,1165924,65.6,1.8,28380,455,802714,518997,57.5,1.9,25894,414,1617115,773730,21.4,1.9,52165,2895,2694117,2798634,63.4,1.8,86907
"2008M04",3308,4179300,2682485,38.3,1.8,139310,593,982380,897020,56.9,1.8,32746,1847,854190,910198,54.6,1.8,28473,458,783660,420774,46.8,2.0,26122,410,1559070,454492,13.3,1.7,51969,2898,2620230,2227993,53.1,1.8,87341
"2008M05",3246,4160076,2016041,30.8,1.8,134196,577,1004307,751292,48.8,1.8,32397,1825,877176,687369,42.7,1.8,28296,447,793817,325634,37.0,2.0,25607,397,1484776,251747,8.4,1.8,47896,2849,2675300,1764295,43.3,1.8,86300
"2008M06",3226,4006620,1700129,27.5,1.9,133554,581,975690,647186,42.9,1.8,32523,1826,853650,580998,38.2,1.8,28455,424,747930,291118,35.2,2.1,24931,395,1429350,180827,6.6,2.0,47645,2831,2577270,1519302,39.1,1.9,85909
"2008M07",3216,4120985,2140034,31.3,2.0,132935,583,1010693,802025,49.3,2.0,32603,1826,883283,778573,44.3,2.0,28493,419,769017,322557,37.4,2.2,24807,388,1457992,236879,7.8,2.0,47032,2828,2662993,1903154,44.2,2.0,85903
"2008M08",3228,4146684,2028723,30.5,2.0,133764,585,1012894,802717,50.8,1.9,32674,1827,887654,712346,42.2,1.9,28634,428,784920,297811,33.8,2.2,25320,388,1461216,215849,7.6,1.9,47136,2840,2685468,1812874,43.0,2.0,86628
"2008M09",3258,4059960,2146081,32.1,1.9,135332,590,985740,785220,51.2,1.9,32858,1837,861480,761816,45.8,1.9,28716,431,756840,280362,33.3,2.2,25228,400,1455900,318683,10.3,1.9,48530,2858,2604060,1827398,44.2,2.0,86802
"2008M10",3306,4325399,2513443,34.4,1.9,139529,592,1019993,895332,54.7,1.9,32903,1849,896551,876773,49.7,1.8,28921,453,802621,322258,36.2,2.1,25891,412,1606234,419080,12.2,1.8,51814,2894,2719165,2094363,47.6,1.9,87715
"2008M11",3345,4243650,2638147,38.2,1.8,141455,596,992880,988248,62.0,1.9,33096,1861,871620,847376,52.0,1.8,29054,469,808080,385336,43.1,2.0,26936,419,1571070,417187,13.0,1.6,52369,2926,2672580,2220960,53.0,1.9,89086
"2008M12",3352,4415919,3104681,38.4,1.9,142449,593,1022256,875012,50.4,1.8,32976,1867,902906,913850,47.7,1.8,29126,472,843696,435708,46.2,1.9,27216,420,1647061,880111,21.8,2.2,53131,2932,2768858,2224570,48.3,1.8,89318
"2009M01",3356,4420414,4251159,48.3,2.2,142594,595,1022256,991562,54.5,1.9,32976,1871,905727,1187724,57.9,1.9,29217,468,840875,511298,54.7,1.9,27125,422,1651556,1560576,35.9,2.9,53276,2934,2768858,2690583,55.7,1.9,89318
"2009M02",3354,4002880,3276681,48.2,1.8,142960,589,921536,1026256,67.8,1.8,32912,1875,821044,1038160,63.6,1.8,29323,468,759388,485519,57.1,1.9,27121,422,1500912,726746,23.2,1.9,53604,2932,2501968,2549935,63.2,1.8,89356
"2009M03",3355,4441308,3199658,43.6,1.8,143268,592,1023310,1057353,63.7,1.9,33010,1873,911772,1043581,59.0,1.8,29412,472,851446,508281,54.6,2.0,27466,418,1654780,590443,17.0,1.7,53380,2937,2786528,2609215,59.4,1.9,89888
"2009M04",3347,4272390,2799424,37.8,1.9,142413,594,991800,881994,53.0,1.8,33060,1872,881460,907413,50.1,1.8,29382,468,812340,427345,48.1,1.9,27078,413,1586790,582672,16.1,1.9,52893,2934,2685600,2216752,50.6,1.9,89520
"2009M05",3283,4255494,2003442,30.0,1.8,137274,583,1013049,731764,46.3,1.9,32679,1852,907928,679266,40.4,1.8,29288,449,819361,327705,37.3,2.0,26431,399,1515156,264707,9.0,1.8,48876,2884,2740338,1738735,41.7,1.9,88398
"2009M06",3249,4093200,1618029,25.4,1.9,136440,584,981780,632317,41.4,1.9,32726,1843,877410,553732,34.7,1.8,29247,428,784200,264786,31.1,2.1,26140,394,1449810,167194,5.8,1.9,48327,2855,2643390,1450835,36.1,1.9,88113
"2009M07",3248,4233453,2211111,30.4,2.0,136563,583,1013576,864059,50.1,2.1,32696,1847,914655,782708,42.0,1.9,29505,428,813595,324791,35.8,2.1,26245,390,1491627,239553,7.1,1.9,48117,2858,2741826,1971558,43.1,2.0,88446
"2009M08",3248,4223316,2026212,29.1,2.0,136236,580,1010352,803580,48.9,2.0,32592,1854,917166,719961,40.6,1.9,29586,427,804791,282034,31.8,2.1,25961,387,1491007,220638,7.3,1.9,48097,2861,2732309,1805574,41.1,2.0,88139
"2009M09",3275,4149120,2210753,31.6,1.9,138304,584,987480,815281,50.7,1.9,32916,1859,897210,777914,43.8,1.9,29907,439,805350,296553,33.5,2.1,26845,393,1459080,321005,10.1,1.8,48636,2882,2690040,1889748,43.3,1.9,89668
"2009M10",3338,4429776,2524809,33.4,1.9,142896,591,1024581,913710,54.0,1.9,33051,1867,920855,864337,46.9,1.8,29705,466,856282,338213,36.1,2.0,27622,414,1628058,408548,11.4,1.8,52518,2924,2801718,2116261,46.2,1.9,90378
"2009M11",3345,4314270,2650414,37.8,1.8,143809,583,994050,965950,60.2,1.8,33135,1874,889590,841348,50.2,1.7,29653,473,845490,411724,44.5,1.9,28183,415,1585140,431392,13.2,1.7,52838,2930,2729130,2219021,52.1,1.8,90971
"2009M12",3348,4483499,3241970,39.6,1.9,144629,583,1033509,940951,52.6,1.9,33339,1877,922715,933210,47.1,1.8,29765,467,862885,459638,48.1,1.9,27835,421,1664390,908170,23.1,2.2,53690,2927,2819109,2333799,49.4,1.8,90939
"2010M01",3360,4513290,4438860,49.5,2.2,145590,594,1039368,1071179,57.4,1.9,33528,1875,923242,1217947,57.5,1.9,29782,469,869488,537761,56.3,1.8,28048,422,1681192,1611972,36.6,3.0,54232,2938,2832098,2826888,57.1,1.9,91358
"2010M02",3347,4068456,3326033,48.5,1.8,145302,590,940940,1090766,70.0,1.8,33605,1867,830032,1044435,63.9,1.8,29644,468,783524,485937,57.1,1.9,27983,422,1513960,704895,22.3,1.9,54070,2925,2554496,2621138,64.1,1.8,91232
"2010M03",3345,4499185,3273647,43.7,1.8,145135,593,1045475,1106396,65.5,1.8,33725,1866,920855,1056744,59.4,1.8,29705,465,858700,502840,52.5,2.0,27700,421,1674155,607666,17.0,1.8,54005,2924,2825030,2665980,59.5,1.8,91130
"2010M04",3325,4337130,2821076,37.3,1.9,144571,588,1007010,947293,55.4,1.9,33567,1855,890190,897710,49.9,1.8,29673,463,830280,405516,44.2,1.9,27676,419,1609650,570556,15.4,2.0,53655,2906,2727480,2250519,50.2,1.9,90916
"2010M05",3264,4345332,1881253,28.1,1.9,140172,584,1038004,754614,46.9,1.9,33484,1828,914779,605473,37.5,1.8,29509,445,836473,294159,32.6,2.0,26983,407,1556076,227006,7.6,1.9,50196,2857,2789256,1654246,39.5,1.9,89976
"2010M06",3204,4133700,1730886,26.9,1.9,137790,576,1002930,690738,44.3,1.9,33431,1810,880980,581494,36.7,1.8,29366,422,788790,268280,31.6,2.2,26293,396,1461000,190374,6.5,2.1,48700,2808,2672700,1540512,38.0,1.9,89090
"2010M07",3201,4284820,2215500,30.5,2.0,138220,578,1040329,897889,50.9,2.0,33559,1807,912733,765478,41.4,1.9,29443,425,826460,317615,34.9,2.2,26660,391,1505298,234519,7.3,2.0,48558,2810,2779522,1980981,43.0,2.0,89662
"2010M08",3207,4278434,2025246,29.1,2.0,138014,579,1038190,860282,50.8,2.0,33490,1811,915399,683993,39.5,2.0,29529,428,825065,273912,30.4,2.2,26615,389,1499780,207059,6.9,2.0,48380,2818,2778654,1818187,41.0,2.0,89634
"2010M09",3231,4159680,2183847,31.6,1.9,138656,578,1003440,863524,53.5,1.9,33448,1821,884910,757074,44.3,1.9,29497,434,798810,275214,31.4,2.1,26627,398,1472520,288036,9.2,1.9,49084,2833,2687160,1895812,43.9,1.9,89572
"2010M10",3293,4445741,2482187,33.4,1.9,143411,587,1039833,952661,56.1,1.9,33543,1839,918468,817432,45.9,1.8,29628,452,839077,319048,34.8,2.1,27067,415,1648363,393046,11.4,1.8,53173,2878,2797378,2089141,46.4,1.9,90238
"2010M11",3310,4331370,2702784,38.9,1.8,144379,587,1004100,1030592,64.2,1.8,33470,1841,895560,835850,50.8,1.8,29852,462,829080,413411,45.3,1.9,27636,420,1602630,422931,13.0,1.7,53421,2890,2728740,2279853,54.0,1.8,90958
"2010M12",3317,4489730,3165264,39.0,1.9,144830,586,1037012,968154,54.1,1.9,33452,1846,924172,888787,46.3,1.8,29812,461,856344,444234,46.5,1.9,27624,424,1672202,864089,21.6,2.2,53942,2893,2817528,2301175,49.2,1.9,90888
"2011M01",3324,4483933,4334874,48.9,2.1,144643,587,1033540,1109368,59.4,2.0,33340,1851,925257,1149163,56.7,1.9,29847,460,842394,539250,55.2,1.9,27174,426,1682742,1537092,35.2,2.8,54282,2898,2801191,2797781,57.2,1.9,90361
"2011M02",3313,4041072,3275448,47.8,1.9,144324,583,927724,1080736,69.4,1.8,33133,1846,833756,1034935,64.4,1.8,29777,459,759164,469943,55.8,1.9,27113,425,1520428,689834,21.5,1.9,54301,2888,2520644,2585614,63.6,1.8,90023
"2011M03",3259,4357732,3095870,42.6,1.9,140572,559,945438,989243,63.4,1.8,30498,1830,914779,1046221,60.5,1.9,29509,447,816695,461467,51.3,2.0,26345,423,1680820,598940,17.1,1.9,54220,2836,2676912,2496930,58.7,1.9,86352
"2011M04",3244,4199670,2715326,37.7,1.9,139989,558,911760,859520,56.2,1.9,30392,1824,882600,924218,52.9,1.8,29420,440,777810,395096,46.7,2.0,25927,422,1627500,536493,14.9,1.9,54250,2822,2572170,2178834,52.2,1.9,85739
"2011M05",3191,4186240,1898174,29.6,2.0,135040,552,938494,718935,49.9,1.9,30274,1810,898194,636399,41.4,1.9,28974,423,791399,281383,32.7,2.1,25529,406,1558153,261456,8.8,2.2,50263,2785,2628087,1636718,41.8,1.9,84777
"2011M06",3133,4006950,1736350,27.6,2.0,133565,544,898890,659110,46.4,2.0,29963,1786,860670,607570,40.5,1.9,28689,400,746190,246926,30.5,2.2,24873,403,1501200,222744,7.6,2.3,50040,2730,2505750,1513606,39.7,2.0,83525
"2011M07",3139,4171887,2259130,31.8,2.0,134577,553,955854,864557,53.7,2.0,30834,1786,899403,811522,45.6,2.0,29013,394,760244,303295,36.0,2.2,24524,406,1556386,279756,8.3,2.3,50206,2733,2615501,1979374,45.8,2.0,84371
"2011M08",3151,4182086,2195358,32.1,2.0,134906,553,950708,869684,56.0,2.0,30668,1793,900457,789209,46.9,2.0,29047,403,775372,289497,34.3,2.3,25012,402,1555549,246969,7.8,2.2,50179,2749,2626537,1948389,46.5,2.0,84727
"2011M09",3194,4146360,2189342,32.1,1.9,138212,564,931290,790421,52.2,2.0,31043,1804,868710,741762,46.6,1.9,28957,416,754050,310158,36.7,1.9,25135,410,1592310,347001,10.4,1.8,53077,2784,2554050,1842341,45.7,2.0,85135
"2011M10",3230,4329646,2445416,34.0,2.0,139666,571,969184,841818,54.1,2.0,31264,1809,903619,852888,49.4,1.9,29149,434,794964,337996,38.5,2.0,25644,416,1661879,412715,11.7,1.9,53609,2814,2667767,2032701,47.9,2.0,86057
"2011M11",3242,4212090,2662602,39.1,1.8,140403,575,942780,939772,62.9,1.8,31426,1812,870660,884557,56.1,1.8,29022,435,781020,384258,43.9,2.0,26034,420,1617630,454016,13.6,1.8,53921,2822,2594460,2208587,54.9,1.8,86482
"2011M12",3247,4372581,3208121,39.6,2.0,141051,570,976345,952530,54.6,1.9,31495,1816,901387,930366,49.7,1.8,29077,440,814153,420496,45.8,2.0,26263,421,1680696,904729,22.4,2.2,54216,2826,2691885,2303392,50.3,1.9,86835
"2012M01",3254,4385632,4151711,48.0,2.1,141472,575,982638,1025090,57.3,1.9,31698,1817,904518,1182769,58.9,1.9,29178,439,809906,476395,53.2,1.9,26126,423,1688570,1467457,34.2,2.7,54470,2831,2697062,2684254,56.6,1.9,87002
"2012M02",3245,4094829,3208886,46.5,1.9,141201,569,912253,995246,66.1,1.8,31457,1814,844074,1034086,63.8,1.8,29106,440,759626,453352,55.4,1.8,26194,422,1578876,726202,21.6,2.0,54444,2823,2515953,2482684,62.1,1.8,86757
"2012M03",3234,4368861,3071265,42.2,1.8,140931,565,972625,1032509,64.8,1.8,31375,1811,905014,1024432,59.6,1.8,29194,437,813781,448794,50.5,1.9,26251,421,1677441,565531,15.7,1.8,54111,2813,2691420,2505734,58.7,1.9,86820
"2012M04",3224,4222950,2658687,36.3,1.9,140765,563,938070,882656,54.4,1.9,31269,1806,871800,877539,50.5,1.8,29060,435,791550,374136,44.0,1.9,26385,420,1621530,524356,14.5,2.0,54051,2804,2601420,2134331,49.9,1.9,86714
"2012M05",3164,4200686,1892558,29.0,1.9,135506,548,959822,733786,49.2,1.9,30962,1792,895962,641410,41.6,1.9,28902,420,799366,265151,30.6,2.1,25786,404,1545536,252211,8.4,2.0,49856,2760,2655150,1640347,41.0,1.9,85650
"2012M06",3111,4040250,1808557,27.7,2.0,134675,542,930480,718132,48.0,2.0,31016,1765,859740,641113,40.6,1.9,28658,408,777690,237682,27.9,2.2,25923,396,1472340,211630,7.3,2.1,49078,2715,2567910,1596927,39.4,2.0,85597
